,pareto,rawlsian,mean,min,25%,50%,75%,max
linear,True,False,3.6436932599716862,0.8165107293049896,2.3643023174120668,3.1660120324017385,3.96254093820305,11.346205879534098
poly2,True,False,3.5930567972158425,0.4542886149274988,2.075213695086144,2.6048592318524024,3.021572536045914,14.3961285579517
poly3,True,False,2.929267401836713,0.1623952187278662,1.057771174762328,1.812709109903949,2.2346628490010696,15.77919863481947
exp,False,False,21.628879606244954,0.7359689290271949,2.7125233332570655,4.216589663550543,5.622982737347453,173.529820953407
log,True,True,3.489723849303665,0.9384780145201836,2.1149988185214883,3.0220505072087342,4.250679009008408,7.343935600942971
power,False,False,1448.1318500788789,0.9496970768283076,3.5701353324863376,5.692855713950541,7.538098190891622,18108.547861685005
mult,False,False,1448.1318500788789,0.9496970768283076,3.5701353324863376,5.692855713950541,7.538098190891622,18108.547861685005
hybrid_mult,False,False,71.77969686254741,0.7687425427138596,3.702673016312466,6.28505168822525,8.49708157342089,641.6484774749381
am,True,False,3.6436932599716862,0.8165107293049896,2.3643023174120668,3.1660120324017385,3.96254093820305,11.346205879534098
gm,True,False,3.643693259288262,0.8165107293049896,2.3643023174768265,3.1660120324017385,3.9625409356911074,11.346205879534098
hm,True,False,3.6436932597432463,0.8165107293049896,2.3643023164238937,3.16601203260159,3.9625409374737606,11.346205879534098
