model,mean,min,25%,50%,75%,max
linear,13.252874305345808,12.02749919596014,12.640186750652973,13.252874305345808,13.865561860038643,14.478249414731476
poly2,13.233111560301698,12.022314647824754,12.627713104063226,13.233111560301698,13.83851001654017,14.443908472778642
poly3,13.219656959159849,12.013458332393688,12.61655764577677,13.219656959159849,13.82275627254293,14.425855585926012
exp,13.249121715312373,12.030634640769437,12.639878178040904,13.249121715312373,13.858365252583841,14.467608789855309
log,13.22935539283869,12.01992788561112,12.624641639224905,13.22935539283869,13.834069146452475,14.43878290006626
power,13.203404193279047,11.997270401961764,12.600337297620406,13.203404193279047,13.806471088937688,14.40953798459633
hmult,13.212748760530596,12.010905886072704,12.61182732330165,13.212748760530596,13.813670197759542,14.414591634988488
