train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,rmse,loo rmse
cc_align,25,gov,1,flores,8.354959849039458,-2.596748193346479,-0.5,2.298840091859626,2.902999962079807
cc_align,25,gov,1,bible,-1.0017613582980103,4.8280729039724966,-0.5,0.6917236806379612,0.8725224378531452
cc_align,25,gov,1,gov,10.778410168552615,25.211228835466503,-0.5,2.4496919141943847,2.7506759790194617
cc_align,25,gov,10,flores,17.896213517592752,-9.249108784529438,-0.5,3.4097934484953747,4.328577726738497
cc_align,25,gov,10,bible,0.6792272999524913,4.391309186541916,-0.5,0.8887310072893696,0.9346101311747055
cc_align,25,gov,10,gov,26.476632222937873,18.652376715450693,-0.5,3.7209071595035703,3.8844244318412833
cc_align,25,gov,25,flores,20.948571168051224,-12.231357849469441,-0.5,3.4996292078945754,4.426112760029295
cc_align,25,gov,25,bible,-0.307222055567614,7.534564476345488,-0.5,0.9692419966662662,1.0306272545433326
cc_align,25,gov,25,gov,28.44742728101941,22.149316810714517,-0.5,4.1657119699987035,4.337225062413316
cc_align,25,gov,50,flores,38.65973292105079,-50.10842665115932,-0.5,1.663661804135452,5.074315688755413
cc_align,25,gov,50,bible,4.119286033518607,-1.7802953988517412,-0.5,0.5802329001516279,1.7697613350370425
cc_align,25,gov,50,gov,34.150172587980606,18.723514215707628,-0.5,5.333794171961339,16.268544337020654
cc_align,25,bible,1,flores,0.3304282467978041,2.9761960560732086,-0.5,0.6629019388410969,0.7525371641129831
cc_align,25,bible,1,bible,18.041868274428058,0.3870950663999299,-0.5,2.712400602726871,2.7299807070062014
cc_align,25,bible,1,gov,1.413131944624128,-0.897770422757835,-0.5,0.49132695933629816,0.5755312749618173
cc_align,25,bible,10,flores,0.6413501015693269,4.777854286477387,-0.5,0.9103757676914128,1.0970184579931752
cc_align,25,bible,10,bible,29.918766660326682,-4.604263379561982,-0.5,3.524714403516673,3.524797377636266
cc_align,25,bible,10,gov,-0.514664353431159,4.812651619852374,-0.5,0.8350736238022215,1.061400312993224
cc_align,25,bible,25,flores,-0.3042604183126494,7.354282067959055,-0.5,0.9376981879417022,1.0932333389013684
cc_align,25,bible,25,bible,34.517556860915775,-5.905478983479098,-0.5,3.511637723960255,3.5152000292894345
cc_align,25,bible,25,gov,-0.7368892721318564,6.034411758652037,-0.5,0.8792385981790555,1.1084798583755973
cc_align,100,gov,1,flores,11.36921598137106,-6.408897780563613,-0.5,2.1168741438798784,2.625988218031119
cc_align,100,gov,1,bible,-0.3695056356865036,4.019129281982655,-0.5,0.6823147336141533,0.8655092983311773
cc_align,100,gov,1,gov,15.643009627210832,18.160445216435736,-0.5,2.129993282243112,2.2904390618921693
cc_align,100,gov,10,flores,18.396147082943166,-7.3801080648444035,-0.5,3.2601434942271554,4.124076771551488
cc_align,100,gov,10,bible,-0.2609299472446693,7.607814211919618,-0.5,0.8317820865070229,0.8987034662363786
cc_align,100,gov,10,gov,26.103709932186817,20.723157648435144,-0.5,3.7563703754180073,3.8867674661495903
cc_align,100,gov,25,flores,21.148096862529695,-9.70956396957173,-0.5,3.200844553939491,3.9165265403650196
cc_align,100,gov,25,bible,-0.5139231969949326,9.070285892270787,-0.5,0.83019869047566,0.8590029882746809
cc_align,100,gov,25,gov,28.623349058233323,22.723172608574444,-0.5,4.30462797696749,4.41658518157409
cc_align,100,gov,50,flores,41.01374542655954,-51.67445193714499,-0.5,1.9817027704694905,6.044368571821305
cc_align,100,gov,50,bible,5.222880543952054,-2.1502700333758984,-0.5,0.39281896579526143,1.1981323702244004
cc_align,100,gov,50,gov,33.78561814155053,19.805398756539827,-0.5,5.5302036497637985,16.867610470213126
cc_align,100,bible,1,flores,0.6699225641054012,2.6730610368237637,-0.5,0.6610397842422933,0.7438030858587362
cc_align,100,bible,1,bible,20.65144170675826,-3.8060308233698916,-0.5,2.7020921944277188,2.7112568989466794
cc_align,100,bible,1,gov,1.278980170173598,-0.12816891011879147,-0.5,0.5599527120422392,0.6614583060344683
cc_align,100,bible,10,flores,0.00032055367765167897,7.3008646106620505,-0.5,0.895889310116797,1.0489048759151123
cc_align,100,bible,10,bible,29.861788661371076,-3.524280834341554,-0.5,3.633508699282895,3.633526377985209
cc_align,100,bible,10,gov,-1.007611908142108,6.883485194476398,-0.5,0.8159086857634241,1.008972916420576
cc_align,100,bible,25,flores,-1.0830641996435164,10.350537424637658,-0.5,1.0180002308991223,1.2042656843318187
cc_align,100,bible,25,bible,36.17201254517693,-8.674980499349338,-0.5,3.5217897676869594,3.526041858031472
cc_align,100,bible,25,gov,-2.2369694728887377,10.119985032087564,-0.5,0.8458884167943104,1.031596759740476
gov,25,bible,1,flores,1.1546946369904094,1.8369188019967915,-0.5,0.8972890793584748,1.0656313735981235
gov,25,bible,1,bible,22.102623789875697,-7.65495848883048,-0.5,2.2602456614605044,2.314571318827263
gov,25,bible,1,gov,1.299803834263713,1.7823554649265907,-0.5,0.8759905883694266,1.0538687925367038
gov,25,bible,10,flores,1.3272429018110423,4.417350976679536,-0.5,1.3158711902097906,1.665794856197487
gov,25,bible,10,bible,32.807835412938644,-10.447837271911528,-0.5,3.583851940364216,3.587664986726338
gov,25,bible,10,gov,-6.444932476016583,25.522716085336988,-0.5,1.3026787173978436,1.8265294632120095
gov,25,bible,25,flores,-0.19299065858865602,8.32941119046305,-0.5,1.4989237803243043,1.8801849219298463
