c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
7.117875182456084,0.9491426124064434,-3.7111610501987577,28.03398408246735,15.477906287958923,-9.277070080206094,-14.25503272887285,-80.0,-6.369616510765056,13.016441072700506,13.048140296538339
