language to,c0,c1,rmse,kfold rmse
ka,2.084111839324035,-1.1189764346302147,6.453108630473682,6.497913204478915
gu,4.567165871512002,-0.8152499548874838,7.786243194987354,7.833387293835919
hi,3.462329262853613,-0.9906495000660099,6.644174386136141,6.687879278365848
si,1.4537179581313588,-1.5049938684673765,2.9435422203030517,2.9528716312649173
ta,1.2118826715824673,-1.4204230093441086,4.217322771397089,4.25666090767376
