train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2",rmse,kfold rmse
gov,10,bible,1,bible,1339.1151820109933,-5499.556024684686,5719.270953492788,1.9747323589431474,3.1512025754096307
gov,10,bible,1,gov,-691.4537472458348,2900.0860966562127,-3028.3225891594543,0.7307978745858388,0.7486250716603671
gov,10,bible,10,flores,-1465.0858360435689,6103.999128411637,-6338.250257316006,0.9030011753761878,0.9412623268636935
gov,10,bible,10,bible,2455.5926017132006,-10133.901093522984,10564.754716008465,2.868843432382604,4.628507834816022
gov,10,bible,10,gov,-2461.1702459194776,10133.839916894454,-10398.35592748333,1.9867401297361105,1.9903218558047806
gov,10,bible,25,flores,-1825.9509223183368,7591.842462684166,-7868.9543730163605,1.1025235734218286,1.1845803003677802
gov,10,bible,25,bible,3580.2196873533358,-14767.294226911654,15350.552725017076,2.6454806536749595,4.275846200890849
gov,10,bible,25,gov,-1702.3341374564272,6993.657617420645,-7150.567148470714,2.150644332997204,2.1789001886106996
gov,50,bible,1,flores,1345.147335827879,-5502.967645285313,5630.587134317333,1.1974319218933714e-11,0.24807094423929138
gov,50,bible,1,bible,-18471.93254647188,76410.84187962968,-78849.67791012504,8.344858017616931e-10,3.4580914052088496
gov,50,bible,1,gov,1271.1434745111105,-5206.698767989907,5334.466317442247,5.837684863024032e-11,0.23486215606348443
gov,50,bible,10,flores,680.8277920055311,-2756.047946151578,2798.1271434593327,1.6603141001239605e-11,0.12379995807877295
gov,50,bible,10,bible,-24979.528512473757,103296.62937255765,-106547.70334696931,3.779604835546653e-12,4.673883198293159
gov,50,bible,10,gov,17.493039187853544,-89.62804650881675,133.03978748481958,5.296177953163962e-13,0.00493317292179929
gov,50,bible,25,flores,1580.3519608997728,-6481.402331678711,6651.989380688832,2.5921612167404036e-10,0.2926029755210036
gov,50,bible,25,bible,-23620.18813983843,97704.03369058718,-100784.07643529172,3.8454576382838064e-10,4.420907982281275
gov,50,bible,25,gov,2962.578412834779,-12253.25411046033,12681.695871225638,8.755116795142174e-12,0.5553712883871994
bible,25,gov,1,flores,-1918.6004701714955,8037.421911984712,-8383.492927451753,1.0719468227218552,1.0937025612284115
bible,25,gov,1,bible,-800.4136494408824,3387.8049246480646,-3565.7965405442164,1.3230580097964446,1.3546166987490749
bible,25,gov,1,gov,-2210.01653694547,9120.35991639656,-9308.86739647727,1.499807001255991,1.6969860450890488
bible,25,gov,10,flores,-3116.483928913089,13102.106033033884,-13702.727563144537,1.5227467888868165,1.5957464847949405
bible,25,gov,10,bible,1533.2901800301088,-6260.0407742148145,6422.6620835634785,2.3332132648760946,2.4993502507851786
bible,25,gov,10,gov,-1711.4742683386016,6995.873759801974,-6993.56265549922,2.6352560329188623,4.059156072633986
bible,25,gov,25,flores,-2660.65548324851,11241.822624953002,-11798.064546486197,1.5153283894705303,1.546763757030738
bible,25,gov,25,bible,2063.5364917669926,-8488.497824711234,8766.148885649745,2.702339697104202,2.9658762770636216
bible,25,gov,25,gov,-2744.1233753486426,11210.13342284886,-11273.35714320021,2.8564757630493576,4.505414125159931
bible,25,gov,50,flores,-1696.0058081373866,7306.311236773606,-7780.681765492261,9.399897289350384e-11,0.3356003616565152
bible,25,gov,50,bible,-5556.554014874158,23043.420326109983,-23814.121960853416,1.457523946369011e-10,1.0435645036239027
bible,25,gov,50,gov,-30081.711935154093,124231.30893988683,-127949.94266275983,2.7763783653604716e-09,5.617112745260418
bible,1,gov,1,flores,147.0506624168958,-511.3834014571545,449.3486407322389,1.8719528629430109,1.9094814814775873
bible,1,gov,1,bible,2063.585060679276,-8448.343903375588,8657.343229667835,1.940825588263752,1.941568524668189
bible,1,gov,1,gov,2161.94818462901,-8940.619064775336,9317.43648192337,3.579635865104838,3.817287988021185
bible,1,gov,10,flores,-1598.183459658807,6828.520289482259,-7231.445131130161,2.157385432352654,2.261120133868393
bible,1,gov,10,bible,2314.046085400159,-9528.435469050464,9832.904024250467,2.5769626348144152,2.706262967847002
bible,1,gov,10,gov,-702.27588859457,2836.672342956302,-2715.5431030932073,2.928230037968557,4.374760517521007
bible,1,gov,25,flores,-2247.3714813169136,9539.459007046567,-10049.368519285488,1.8421878886397516,1.8946976182757085
bible,1,gov,25,bible,2230.591745369643,-9203.273593265836,9519.334523662541,2.5980608323296894,2.7711988655097506
bible,1,gov,25,gov,-2596.9343757454817,10623.71810329869,-10692.473192296264,2.897392801854022,4.528446160413541
bible,1,gov,50,flores,-2669.6338354509885,11327.934487611446,-11930.664807216255,2.2796590768586367e-10,0.5176129577721423
bible,1,gov,50,bible,-3859.1108278725196,15987.736734565298,-16501.225252334818,4.101277107694741e-11,0.7235856605312891
bible,1,gov,50,gov,-31523.14922512032,130209.8016153189,-134142.7302508025,1.58314602338442e-09,5.88817622574503
bible,10,gov,1,flores,-1241.7652231335735,5251.102223889488,-5519.482930350741,1.1349055152027994,1.154168762028173
bible,10,gov,1,bible,-150.15595291590552,698.9698602661655,-788.4568442646494,1.4742628682904908,1.5018666771592077
bible,10,gov,1,gov,-1500.3841102061112,6190.478462937665,-6289.9853310407325,1.6628415156970224,1.9028082130602735
bible,10,gov,10,flores,-2548.844286080797,10765.54390594756,-11301.365392718686,1.5459551096260904,1.572628348451921
bible,10,gov,10,bible,2431.9497441149315,-9976.174043701652,10259.559149408935,2.5502297671253684,2.701173853652516
bible,10,gov,10,gov,-1643.0804891340822,6707.919829070995,-6692.012323275221,2.651289837483005,4.016884534603555
bible,10,gov,25,flores,-2690.234027392969,11364.523489704226,-11926.491654983432,1.5932207162556549,1.6032223712802076
bible,10,gov,25,bible,1918.2497963592648,-7890.695516906911,8149.25251429913,2.6572453245375227,2.990257703085134
bible,10,gov,25,gov,-2562.553148873612,10474.54925763497,-10530.049470136788,2.821766367225419,4.424727086377693
bible,10,gov,50,flores,-1437.5998977033032,6229.120265154479,-6660.57258760054,1.3445966586925102e-10,0.28667285009629534
bible,10,gov,50,bible,-5865.162499227538,24318.123881364925,-25131.645015371752,1.169885727854862e-10,1.1013024991220783
bible,10,gov,50,gov,-30315.716592828016,125209.74376113545,-128971.34504841501,3.540558728260447e-09,5.661639036631554
