train set size,test set,c0,c1,rmse,kfold rmse
1,flores,2.8100948245203106,2.0362854924005857e-08,2.3758978355375056,2.389658191419796
1,bible,1.9152035309629583,3.177071072043921,8.392140048343824,8.454069224717486
1,gov,1.9558679229974152,3.347190143977496,9.613578750021603,9.683453662753127
10,flores,7.009990128589789,-1.5718007858627601e-09,5.3950811844909925,5.429041037230727
10,bible,3.125031815810313,3.2171216595179772,13.067452452587602,13.167395341261237
10,gov,2.0186976387711475,4.5230361256981,16.907698835447345,17.037544417464716
25,flores,8.390771865549544,-6.374915041307626e-09,6.475184010681024,6.512275728882176
25,bible,3.5598433785470953,3.2446088955915355,14.88867961417534,15.003220247494573
25,gov,2.0146916063048184,4.744394111788097,18.77675976301275,18.921628950653968
50,flores,25.744573073400804,-1.2202054499473116,3.157534069892321,3.801611359161052
50,bible,2.1585849886451673,-3.722416603485843e-09,0.8730907945887699,0.983909561879129
50,gov,2.2549784074330104,5.9810099543787745,3.8166290851097906,4.745612153710433
