c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-7.298702425218628,53.03273658496747,-100.52308678707213,60.582348772146574,-3.657325778971121,6.0,6.0,-2.3085567407437337,-2.7467856941904096,-0.049862333777831634,-1.932841667219594,12.86477242618795,12.927985167222857
