train set,c0,c1,rmse,kfold rmse
gov,3.4394776762602526e-09,-2.610819241395676,15.132712403997468,15.131972551561068
bible,-4.729902028396528e-11,-2.126142380140109,12.317501375556366,12.31981059624621
