train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.413791693925296,-2.7846930554682524e-09,8.768390963057625,9.03489138777118
1,gov,7.336472474025634,-5.571358383280062e-10,9.958383544909873,9.731532907224677
10,flores,4.365236800523701,3.4243860750419035e-11,6.03043519997974,5.768277999094006
10,bible,12.60928701955985,6.401204730730706e-11,13.26674339847393,13.646728463728468
10,gov,15.723585501821045,-1.6609508139836791e-09,17.102562610372324,16.951972357819173
25,flores,5.833225747250391,-5.41727479508631e-10,6.98369583324948,6.738702111954251
25,bible,14.829424133570411,-2.8166422958991647e-09,15.07722618136833,15.450414505296377
25,gov,17.5244688294903,-2.3777092618162625e-09,18.990149721713376,18.82764177309739
50,flores,11.69730207317846,-6.736786728248879e-10,4.236763337860679,3.5323573733949543
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.81918420168438,7.573729156668212e-09,5.899420993262112,5.59776531981029
