train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.16853375103239,-1.637346368016895e-09,8.841615605929908,9.034706008066538
1,gov,7.176285800318542,-3.1114380510856377e-09,10.00065721663184,9.731372224679605
10,flores,4.559992631454245,-1.3678721099566851e-09,5.945959707696074,5.717475185374772
10,bible,12.336466904335035,-3.1116547633364415e-09,13.315332439250232,13.624617162033497
10,gov,15.52865845979039,-3.0840935091180364e-09,17.129938981425024,16.956040507220408
25,flores,5.949741285292989,-3.3600575282927005e-09,6.9408784492459015,6.789955684589326
25,bible,14.709353156083367,3.5113752532695725e-09,15.096013749850625,15.451351511724361
25,gov,17.60326757381813,2.3336114714311634e-10,18.979913863550607,18.826425517047753
50,flores,11.688036852986706,-2.4845641281146696e-09,4.242242982669646,3.5477029016893087
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.8287281036284,-4.23862684452064e-09,5.895360004989537,5.600654226698064
