c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
1.024081519375559,53.04691490267768,-100.66341112625744,60.792017472054376,-3.665109560636619,1.6788616673142747,24.225460168745357,17.162898700179934,2.667868590099412,-11.661903702301956,-0.5351586860668113,12.861926014043577,12.91856252165778
