train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,1.3901043485525282,-0.7814524611682409,-1.762039725043319,4.730149238796743,4.707225038769596
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,9.942287591105979,-6.995527885772857e-09,-1.1838637494890594,11.030289067369813,11.169223366190103
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,7.1372064543308555,-0.19636958711166694,-1.1576198881859183,8.63111396835813,8.6392678312562
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
