c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
17.817352837076882,2.675967373875221,-3.6595811736245585,7.317184649334734,2.7030267012011486,6.368757861171152,2.0001255284997344,1.5128356653007196,-1.9870117204103568,2.794088908271173,-3.549539415932198,0.8552206754023014,-14.413456335145924,3.624417113672459,0.3976702688999582,12.873058574756683,12.887654075128117
