train set,test set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
gov,flores,3.0230647937653137,-1.30888263322605e-09,0.010133549891152172,-0.0004557616191251916,2.3816943972517293,1.804461019158949,1.2849502096908803,6.1620146687563,6.163827863677745
gov,bible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,9.132138042622634,3.343306588823225,-5.313512077323237e-10,1.0118447839117721,7.949032578476355,6.884218873536503,5.925901716358875,10.696894250582629,10.465797191349559
bible,flores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,15.989397624618759,2.226345933112036e-05,0.0001232429772592769,-3.354195493848362e-05,7.288468162278417,0.005648460391078665,1.328502123423415e-09,7.680040902422924,8.160954517430735
bible,gov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
