model,pareto,rawlsian,1k-flores,1k-bible,1k-gov,10k-flores,10k-bible,10k-gov,25k-flores,25k-bible,25k-gov,50k-flores,50k-bible,50k-gov
linear,True,True,2.3906232402779386,8.437191408487578,9.656596033464826,5.425956082347452,13.162254567138316,17.07949042216691,6.505669511924758,15.01145433168156,18.97293976101263,3.6820473639967983,0.9736225254920176,6.403556439209083
poly2,True,False,2.3323952206575225,8.415997228961235,9.639226316208774,5.375143250434519,13.173131444223714,17.11942071110288,6.4602072610868735,15.026465350742564,19.020451489527467,3.818768026026271,0.9750849944874724,6.619981619146723
poly3,True,False,2.248155971052426,8.422403058242777,9.651396009814482,5.36247259105234,13.184260148222371,17.13523200070895,6.452031670959701,15.043337992984512,19.035898731822503,3.9337648972692074,0.9753360765806044,6.6524472213978205
exp,False,False,2.388723948925319,8.452342851731503,9.6780681071007,5.421392273891407,13.18678470286319,17.111034177345985,6.505733635945546,15.03377045018701,19.004627631933023,4.594894365943918,1.0024954581904346,9.558923565851527
log,True,False,2.312060619001892,8.411052810479273,9.642365267013544,5.368152066157247,13.150723653726306,17.08009734753531,6.454751145813641,14.995838644856098,18.978501286814044,3.7905789735988615,0.9732686919369534,6.38566243869802
power,True,False,2.1681981320594006,8.419885650292917,9.650648176948058,5.332304169748556,13.211296065860202,17.169257166578035,6.43281602815407,15.073999334308692,19.070832850732916,3.5602435767181952,0.9877278479305964,11.190312126407417
hmult,True,False,2.2170820571775445,8.439117828955391,9.672644681075944,5.366774769847045,13.18998180670832,17.117357306213005,6.462019665027412,15.038131713992115,19.01466176696791,3.9015922275834902,0.963728986148304,6.419337922540706
