train set,train set size,c0,c1,c2,c3,rmse,kfold rmse
gov,1,5.723042788092747,-2.3997933830556517e-09,0.0001011651404760591,1.649105613253234e-05,8.65831091826989,8.94196399734549
gov,10,13.697720523009957,5.6190136154958465e-09,-2.0142215303734357e-06,0.00028234752424250077,14.265248879120378,14.769881053794961
gov,25,15.96494690562261,0.001629009550413107,-4.5413073692599695e-09,-4.77452285200597e-05,15.626857532788698,15.91449556015027
gov,50,16.774441439996764,-2.506434013385254e-09,0.000404694293183778,-0.12190999094560265,17.4585221338726,17.98299959890887
bible,1,3.80309673826049,0.0010924876117146816,-6.81552046168364e-10,0.0003461092991591509,8.199349898756072,8.107160005767847
bible,10,7.90387177553171,-2.305534732692001e-09,6.476625629457335e-08,1.7039047122785255e-05,12.631940840799501,12.606441037798216
bible,25,9.994922170525868,-4.205611153265639e-09,-0.0009321932883120867,-0.0043054561142452435,14.328844215395723,14.28890018112842
