train set size,c0,c1,rmse,kfold rmse
1,7.173777683189327,-9.555221690171003e-09,8.122617270171698,8.125360180583407
10,13.25988735658787,-7.186139392599689e-08,13.552395038352088,13.557046248104175
25,15.149053661432063,-3.963863674548386e-08,15.175943743445705,15.181034464468325
50,19.516659455794237,-8.780900575128861e-08,17.231955155969885,17.427729376878236
