train set,train set size,c0,c1,rmse,kfold rmse
gov,1,5.605098643791202,-8.978878860720264e-10,8.692620376787897,8.931658877750893
gov,10,13.559795913511516,6.533668571127545e-09,14.29022100510365,14.49474147216853
gov,25,16.154077711022722,-1.3946688368328037e-09,15.597982732045917,15.86303030069711
gov,50,17.254778476247182,5.684890284466341e-10,17.386276334551344,17.925936080755804
bible,1,3.5427670803211635,-8.850030357377799e-10,8.281249185707848,8.13837567710764
bible,10,7.8544419652665045,9.812070141232332e-10,12.641827655810696,12.512072241816798
bible,25,9.420368250538637,-1.926983083213162e-09,14.418497413795329,14.299393057658271
