train set,train set size,c0,c1,c2,c3,rmse,kfold rmse
gov,1,5.626216514344397,-4.599358152705393e-09,0.0020947067150692915,-1.578956348502432e-09,8.686150606661212,8.931107241723257
gov,10,13.575695514113676,-2.253965262929015e-09,0.00196653340241983,-0.12330594924129942,14.291809688734485,14.39607428240076
gov,25,15.920839238989634,-2.076336087447525e-09,0.0010750729476671753,8.162921733336648e-06,15.634002727162573,15.836132844605613
gov,50,16.635782617668262,0.04510156528873715,-4.487375296728368e-09,0.00022160608705257758,17.475093494997044,17.802266022323785
bible,1,3.657167751678378,-3.610325086425029e-10,7.400799138497602e-05,1.3877355504790277e-05,8.244410809836445,8.093530891141704
bible,10,7.377346483152464,-6.009133922236249e-10,0.0019786998859427207,-0.016975673167335448,12.747292824959743,12.673472618337163
bible,25,8.621717958265407,-3.914425101209766e-09,0.01727420581816871,-0.03443945560876649,14.579980488679299,14.27504700954009
