c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
3.5782126541985253,0.002497493650856502,-2.4022911348396545e-09,-0.0009266325960622817,2.900223374683457,2.2900360336591743,1.7408669452488623,14.05928234817045,14.019365291654804
