c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
23.84456573009477,2.1366157791400355,38.089172908556606,-413.6964282492601,447.02536622916415,8.59315533061172,-65.42205994450617,18.310506108489612,-0.765643546680698,-62.76274385977096,32.8802580978637,4.159277351240357,4.285779508552922
