train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,rmse,kfold rmse
cc_align,25,gov,1,flores,54.140871197106236,7.117408172611481,-0.05515709699117096,-16.91952402597073,-30.920991607332205,-25.860795473023558,4.5190155691858135e-08,1.485575924274898
cc_align,25,gov,1,bible,12.746295896667187,0.4163859350382215,2.330693299047333,-4.595445540410659,-5.876255149905086,-10.85378917116658,7.440635339646193e-08,0.42656874684268226
cc_align,25,gov,1,gov,35.04839361858203,18.654717097246895,14.854211399394158,14.764897389513292,-49.35532583226222,21.056974615074108,4.9729102289877406e-08,0.1605393635767688
cc_align,25,gov,10,flores,78.17637994221725,1.2829895497115762,-11.066509731980418,-23.04216740655195,-18.828872449803654,-70.59333895868564,8.059005383483822e-08,3.2333207057154634
cc_align,25,gov,10,bible,17.346857809076578,4.405862775151272,7.895687685905835,-13.57096549246085,-12.96565655863467,2.8870179266045315,1.1302736174672675e-07,0.016448044661191714
cc_align,25,gov,10,gov,25.099139339439507,19.51691285235889,0.9407253819867796,46.5058358861413,-43.36797945350654,24.322315106845714,3.997859012662792e-08,0.03571134169381651
cc_align,25,gov,25,flores,80.22433870951434,-0.40932602596162565,-14.486283883063201,-23.109355107363168,-13.481612710266027,-78.47874519831697,8.702649639385102e-08,3.5306003192051914
cc_align,25,gov,25,bible,18.141348391782877,4.218824277068617,9.461394852430894,-14.107694775270398,-12.788962648060586,0.9201597502870278,1.0717646561060127e-07,0.025248327090441135
cc_align,25,gov,25,gov,22.560060128758604,19.376265082503103,-0.7333677359677248,56.08212895410513,-42.03971096774549,22.15786525008537,1.0948580581031548e-07,0.06232731413897749
cc_align,25,gov,50,flores,26.307004084760514,3.792062091825009,-25.14180025285873,-25.71926594571203,13.281356313984945,9.922800785668988,3.598645515088206e-08,1.9803745148060072
cc_align,25,gov,50,bible,3.668169554453208,-0.08182779088076973,0.06970037018946225,-7.380437702210407,4.726423915344104,0.8672678122811153,4.8435281209515615e-08,0.29336821019714443
cc_align,25,gov,50,gov,7.926501309063574,11.018895746607223,-15.193980636949917,72.14245116177923,-15.959944693920855,2.5706138325741734,2.121447711166221e-08,4.423175647043976
cc_align,25,bible,1,flores,13.864737114834131,2.935812769888004,4.430011552231529,-7.867969913758498,-10.512500456138438,-0.8933552147279319,2.89575662763144e-08,0.11758472567658387
cc_align,25,bible,1,bible,26.11646118828983,23.15593344617966,8.438676246593879,11.623853041946493,-54.61085751162485,54.08000084015969,1.263731681350512e-07,1.1510459875378483
cc_align,25,bible,1,gov,11.250574971162143,1.82618007858014,1.0427722284349357,-5.409507370227754,-7.461639028777335,-2.392142521873393,4.517468873683368e-08,0.17967459088116275
