model,mean,min,25%,50%,75%,max
linear,3.736625447873801,3.079609106287025,3.3968580092484566,3.786431583320624,4.126199021945968,4.29402951856693
poly2,3.4246141979364597,2.3761866335732886,2.893651045419252,3.5377273201025234,4.068690472619731,4.246815517967503
poly3,2.8338180290916384,2.3427538891028226,2.4207653152997803,2.814372395029551,3.227425108821409,3.363773437204628
exp,4.252625607677655,3.161860497801628,3.5470701263798503,4.278294287777458,4.983849769075263,5.292053357354076
log,3.9563720955691717,2.5725982304857755,3.2403879500094415,4.073438107349876,4.789422252909606,5.106013937091159
power,5.768165571588791,4.658390488541697,4.831513129006915,5.657476001339912,6.5941284439217895,7.099319795133644
hmult,6.418898099572217,4.832993165668979,5.660640131265874,6.474126264525163,7.232384232831505,7.894346703569562
