train set,test set,c0,c1,rmse,kfold rmse
gov,flores,8.399450657004577,3.988493180819881e-08,5.772682050532817,5.781878613659156
gov,bible,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.279190127565304,-1.297316730738334e-09,10.073725625864375,10.21039838513541
bible,flores,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,23.006400074133758,-4.55332589413367e-09,7.529213013534199,7.574567182728875
bible,gov,0.0,0.0,1.3576941236277535,1.3576941236277535
