train set,c0,c1,c2,rmse,kfold rmse
gov,44.88977489171153,6.169737388058872,-0.42238189340684607,13.766317568419295,13.773123225021957
bible,17.252310745808504,2.1844041328129395,-0.2563458029338912,11.775325112254308,11.791524151774079
