c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
36.84945510085149,0.33707629310079973,-0.0032278687568755584,-68.38110020481541,17.98898950793981,11.24798554773763,-3.6241843357272554,6.713635024525799,-22.625370640650935,-0.4342449203259316,4.48582561699466,4.5357628146434426
