train set 1 size,train set 2 size,language to,c0,c1,c2,rmse,kfold rmse
25,1,ka,70.46192545851494,-1.2894901377074444,-5.3618414905634575,2.7627863957670225,2.8964013172069283
25,1,gu,58.15280251079961,-0.9953524254283821,-3.8926726768501063,4.31516821816612,4.6249152290235696
25,1,hi,41.76051617080833,-0.2511853993326018,-4.344356568809778,2.816803638134589,3.0273250453729155
25,1,si,106.29042748824529,-0.6477937250616951,-6.825630281104226,1.1742180248406664,1.201371364189329
25,1,ta,54.3584702835689,-0.626927107240983,-5.187660476605764,2.983169824732605,3.4220817134272004
25,10,ka,107.26057231044093,-1.4326486438738542,-5.150564705767083,3.9360059946454884,4.0605362196617065
25,10,gu,116.55762563462997,-1.7483973766522425,-3.961324792027849,5.396586032150371,5.7521114255493035
25,10,hi,73.83735065054275,-0.8291373621250847,-4.219644835126536,4.078588215324344,4.387958417742747
25,10,si,91.29888283595153,-0.5011698393148956,-5.355067207430229,2.9208506251039434,3.0192149608115466
25,10,ta,79.67720481285791,-0.8818126389196684,-4.973562955502679,3.1266112842167373,3.6648159064212873
25,25,ka,100.06698384693837,-1.126780730288022,-5.007613892593587,4.310839837765649,4.435707383574714
25,25,gu,121.96038434784138,-1.6561193250264454,-3.932851681578748,5.60109622484933,5.969289336599139
25,25,hi,78.89480772160614,-0.7809838714531574,-4.218997739730091,4.132592609687821,4.394661754597897
25,25,si,92.78630747714533,-0.39395165152498235,-5.27127876522637,3.4682703214045203,3.55632658552995
25,25,ta,81.1327516942519,-0.7790279384552032,-4.745389031966424,3.2724290315105797,3.7728698246485495
25,50,hi,97.17940678624983,-0.8606507824356253,-3.944915481420734,2.2409303185583314,2.364337451638543
25,50,si,88.84727490871371,-0.3812417552308506,-4.21850424007984,2.777924213203888,7.103458793619839
25,50,ta,75.79165112553919,-0.478525009969655,-4.002648566815647,1.9707470893423582,4.459369138020353
100,1,ka,1379.6726094282951,-6.435718073271229,-7.9091382650943824,0.8004939227414974,0.8099017125112078
100,1,gu,15624.35629916947,-10.56913765470203,-8.861053145347375,1.1554593002134979,1.158651385925881
100,1,hi,2095.4713027959147,-8.0430681768599,-6.867548369833882,1.1327800418971818,1.1393601948989251
100,1,si,108.39335275979046,-0.8617304840229515,-6.333504162570671,1.4905183816746175,1.5101208574265998
100,1,ta,632.0624264590842,-5.73346121546179,-6.9722277071597745,0.942826775439567,0.9516876561702836
100,10,ka,455.50921690560847,-4.197026651606819,-6.255547087534782,1.7520919750282729,1.8000172557584344
100,10,gu,2373.4000070461148,-7.156206115586381,-6.504911146147842,1.705708469510362,1.7071237655813916
100,10,hi,627.5785044995175,-5.340003375392866,-5.570548872833073,2.1027493397825174,2.1366706758211524
100,10,si,89.44224270602813,-0.5184533207899624,-5.3658473090413565,2.5217433254522317,2.5521504672489774
100,10,ta,151.86805700404432,-2.499919561207174,-5.166774818550384,1.6742523631117232,1.699105236823242
100,25,ka,412.91492999897406,-3.810719141831438,-6.0825167433669245,2.1709732828665866,2.228412049173591
