train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,2.098207075422158,1.2300427115768109e-08,3.3446924915638188,2.9879738274439642
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.98602526348548,-1.7384804917793946e-09,4.320417475560429,4.582088134742882
gov,10,flores,9.63456044009133,-8.148494841859538e-09,4.086363130623411,3.597668317334159
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.26072536572624,-2.729182546186884e-09,4.511404847038032,4.517115689004473
gov,25,flores,11.779999934295097,-5.9331141621030545e-09,4.625970202512715,4.067185479150203
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,36.08003440612124,-1.1025120239754603e-09,5.109934243142139,5.063579859956111
gov,50,flores,11.699997624136456,-3.5934076800935586e-09,4.235171606527165,3.576197027596945
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,39.83304667720012,-9.506741645908571e-09,5.893526582464488,5.611255997946142
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.519910503979007,-8.375013154395044e-09,3.9507021494901733,3.8396290247555624
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,25.135769500211175,-8.651561576148142e-09,4.367329891674165,4.26114560406749
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,29.260003664472197,-4.14133956261621e-09,4.497152618193128,4.446552431907826
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
