,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,"[-1.0, -0.5, 0.0, 0.5, 1.0]",0.04082482904638634,"[-0.5, 0.0, 1.0]",1.8541268184458584,"[-1.0, -0.5, 0.5, 1.0]",3.740053475553524
kfold,[-1.0],0.04303314828978301,[0.5],1.8842766097495582,[0.5],3.801662794094172
