language to,c0,c1,rmse,kfold rmse
ka,32.7155905337746,-60.720749795152855,4.390275242209854,4.401743628666295
gu,34.992932695609966,-55.568566674150354,5.500109214710006,5.517708391376967
hi,37.25309169238652,-63.64039226773763,4.6593786981126275,4.6772530511529755
si,45.30972616786351,-76.60512003400409,6.281468530195559,6.296637113010427
ta,35.36073579737609,-58.27970230640355,5.604223777784812,5.6179914531212285
