language to,c0,c1,c2,rmse,kfold rmse
ka,7.438950895875736,0.007910639556354527,0.2880272098825764,10.821559931034484,10.82821435357893
gu,11.413542544346452,-0.008671163883128028,0.3078798185172812,10.404075629211423,10.415111324331466
hi,10.888281819712338,-0.005028556836906583,0.23410746819764214,11.19559183241719,11.201479752136148
si,11.456931567793996,-0.0060526717857941935,0.27296057123414114,15.420065918728744,15.424941389061415
ta,9.404461488020626,-0.0015165505143711654,0.23787476430414448,12.312720888741026,12.316806420438846
