model,mean,min,25%,50%,75%,max
linear,12.927105209161121,11.824473858498038,12.375789533829579,12.927105209161121,13.478420884492664,14.029736559824205
poly2,12.818528834858004,11.798973338834845,12.308751086846424,12.818528834858004,13.328306582869585,13.838084330881165
poly3,12.83169224019521,11.799118467802783,12.315405353998997,12.83169224019521,13.347979126391422,13.864266012587636
exp,12.960751724481316,11.837056938716984,12.39890433159915,12.960751724481316,13.52259911736348,14.084446510245646
log,12.78366235010892,11.787533504659368,12.285597927384144,12.78366235010892,13.281726772833695,13.77979119555847
power,12.798985283931309,11.78879986922458,12.293892576577944,12.798985283931309,13.304077991284673,13.809170698638038
hmult,12.860894396669835,11.801411551831883,12.331152974250859,12.860894396669835,13.390635819088812,13.920377241507788
scaling,12.78094385521079,11.789672668869091,12.28530826203994,12.78094385521079,13.27657944838164,13.772215041552489
