language to,c0,c1,rmse,kfold rmse
ka,-4.0657689560231314e-10,-1.4436814328194343,6.786192817247602,6.786050695701315
gu,2.0225872728184986,-1.4452635742906161,9.029310013024334,8.940277762658281
hi,0.2838277523697248,-1.5413483140201023,7.937917784368892,8.018094926820275
si,-4.927897645533366e-10,-1.6715566938611062,3.1267313912287324,3.129109331089936
ta,-1.0897645051092876e-09,-1.502544298983022,4.2375844938249205,4.288929147462935
