train set size,test set,c0,c1,rmse,kfold rmse
1,flores,3.290117632805054,-0.4082484433696345,2.356128422947678,2.3552548968977667
1,bible,7.957522519038798,0.2860560091315915,8.405610706895333,8.48879360433028
1,gov,12.914533206076026,-0.7151753201035651,9.599759916605468,9.710658810313442
10,flores,14.23585553781785,-1.8610558761497598,5.260577300294133,5.327388962713359
10,bible,10.981827226518849,0.7829303949211145,13.079884372463912,13.224437106830223
10,gov,15.952674132283171,0.31478815966188084,16.949670724261313,17.155959084378107
25,flores,18.56251726872922,-2.0857607431890344,6.308105319658656,6.401510010861898
25,bible,12.607581383625012,0.7982668987122848,14.901682975999886,15.072300906340928
25,gov,18.22774317167709,0.24152525401694497,18.82705905750953,19.05543360389046
50,flores,2.5000040559731107,4.340821707710973,3.418588065393001,3.8130679909232454
50,bible,2.117210251153429,-4.418303030727104e-10,0.874453062945434,0.9751566077853603
50,gov,4.071454011218338,5.853607320547077,5.336876735889392,5.951451460068836
