train set,c0,c1,c2,rmse,kfold rmse
gov,6.619835945866146,-2.1475139148202707,-6.679589548044656e-09,14.931368015101382,15.265208006002664
bible,0.3320877763530972,-2.229488396710002,-6.0309296226263364e-09,12.633430490257949,12.632019755251424
