train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.30360447543033925,2.4420488955989648e-11,3.4896358087807724,3.341526454207035
1,bible,6.448647994712508,9.180760717559642e-08,8.758491897546383,9.016464804375525
1,gov,7.418172950804056,5.579275858073049e-08,9.937747667855476,9.729562270860491
10,flores,4.6022787165292725,3.965947000987182e-12,5.9283044715337585,5.712284268705283
10,bible,6.607928110615605,5.979202146130963,13.36687729302374,13.668398196544226
10,gov,15.622746000618811,0.0006196983176735416,17.116373187241937,16.95854940894033
25,flores,5.983864430092359,1.614614491144622e-11,6.928659657472785,6.718744077493609
25,bible,14.686926880755127,1.3215550378680933e-09,15.099626030470626,15.450783299250572
25,gov,17.61685425759972,9.814717796615219e-08,18.978181470842333,18.82760840669348
50,flores,11.722094084025382,1.0719642544829494e-07,4.222165785468919,3.5732834993177267
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.88572050678488,2.997829595511589e-09,5.87137383901898,5.611143609353151
