language to,c0,c1,rmse,kfold rmse
ka,6.321980466104859,0.3259162556813131,11.275050627691053,11.28400661911761
gu,9.525170068019328,0.3006802721092344,11.508400756919244,11.528507068230834
hi,10.245394396849449,0.20467210545526235,12.395416192841981,12.397301992228128
si,10.515757253776462,0.23481078557859042,16.991474509764856,16.994505495137602
ta,8.59939501506512,0.20088952473279673,13.884445950502613,13.885981126291746
