train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.27523344212186096,-2.368105053720314,2.146771515103055,2.2149270354005344
1,bible,6.0442884861569945,-0.39341777263147415,8.40359002392288,8.522951986508481
1,gov,4.024781493048707,-0.9137819454476804,9.573546697370107,9.771784653097104
10,flores,1.3105864816746409,-1.7056754674720225,5.161383609421639,5.298801311603542
10,bible,13.373027397747148,-0.10338806673262002,13.081464778617026,13.264643047019822
10,gov,14.634962991081824,-0.21116562726531146,16.948694975110307,17.230056320555004
25,flores,1.6596007567287412,-1.6491976190868,6.2197624715914195,6.390840831407454
25,bible,16.035595800101095,-0.06478196356115537,14.903369552782628,15.112605191658204
25,gov,16.246350402414446,-0.21219522064816412,18.8258723774098,19.138681254807082
50,flores,1.0913383466079798,-2.7999480054039445,3.418578863587657,3.8129193619699095
50,bible,1.0913566118782179,-0.7355049252876569,0.8734252723744956,0.9760518556733307
50,gov,1.0908665305349607,-3.9928073996553333,5.336873976150122,5.951501140831803
