c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
28.635673654728187,2.012789268533639,-68.30740054567319,12.742606018104654,5.426194404420361,11.892895533292434,4.836774159677117,3.198006295825416,-2.5287436328285806,6.340864774393511,-2.921197002907212,4.138254244278654,-17.909657345943657,11.678130913962294,4.738381401719455,4.4418540813277065,4.467547154221332
