train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,rmse,kfold rmse
cc_align,25,gov,1,flores,0.3554651970511929,-1.8496264976629935,-4.552032929956245,-1.6210437527558355,0.23364536586605947,0.33180363537093643
cc_align,25,gov,1,bible,0.005225217058491725,-2.177571969304787,-4.718274929163808,-3.820925953031654,0.17228667823518268,0.22360679774997236
cc_align,25,gov,1,gov,50.65804370171459,1.1434731361722066,-1.6241544711783564,0.2671389670695236,0.26548917941052624,0.5432817011990816
cc_align,25,gov,10,flores,0.6121818987046855,-2.0436491245301642,-1.9739473460879253,-1.8001443949399007,0.03553034794250899,0.055487612774963474
cc_align,25,gov,10,bible,0.15185659008850144,-1.5907434631001598,-2.752734277489729,-1.780084407941742,0.5938976358570548,0.803742211912323
cc_align,25,gov,10,gov,107.21686197336727,1.0823607469494942,-1.319244714441692,0.5908230160996465,1.022844803251597,2.2128183410364968
cc_align,25,gov,25,flores,0.7835117648802895,-2.009412460597025,-1.5431995520248283,-1.7196837177918216,0.05150636101262937,0.08244719917038404
cc_align,25,gov,25,bible,0.2567102016174159,-0.9549749457677466,-1.6525119475080257,-1.8650211682897533,0.6795884405586823,0.9724028948306779
cc_align,25,gov,25,gov,122.697635870411,1.1290134982899458,-1.239966245258457,0.5965148416798651,1.3209096074048563,2.9023532469709328
cc_align,25,gov,50,flores,2.396563731575157,-2.1296810855022423,-0.5710727793028528,-0.6496799414977251,5.691425328131265e-09,0.29484890024805205
cc_align,25,gov,50,bible,1.3458427337406518,-2.439019492462446,3.193532669274319,0.3166801281775556,1.4553079622611053e-08,0.69857039959977
cc_align,25,gov,50,gov,3.5194271594436484,1.647660564443808,-1.879384193056191,-3.600797218770653,2.0917178146400693e-08,1.4778679211028327
cc_align,25,bible,1,flores,0.05506830515078484,-1.808926894872018,-4.803616067221438,-2.045125137783646,0.3191786478078559,0.4161030845086565
cc_align,25,bible,1,bible,76.41455070673248,0.9953169258975949,-2.4539216288900545,1.045681901067064,0.15013461840445477,0.2937168457905806
cc_align,25,bible,1,gov,0.004534385594294599,-3.878697399325308,-7.896214533009121,-2.5355905467442073,0.08931771565141672,0.10621322893124002
cc_align,25,bible,10,flores,0.11286872308457202,-1.4258582952635386,-2.118487836244298,-2.2708464348068427,0.308734624957874,0.459410329922684
cc_align,25,bible,10,bible,119.01287443812484,0.9032117516026134,-1.7936617446804013,1.0764241814301465,0.4318352939253127,0.8811059349662597
