train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,1.2161882089075307,-2.0160278427487683e-09,-2.8336065267062267,4.897811841591971,4.896010802123572
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,4.9061408844515535,6.330780500911041e-09,-2.357548695537406,10.555048158595213,10.635696347110157
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,3.178774431435902,-2.3461957893500736e-08,-2.6420956230475907,7.701524490673879,7.724474136357617
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
