c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
46.27117144564367,0.04945416104083972,-110.03991471624889,63.9226338157498,0.0,0.0,0.0,0.0,0.0,0.0,4.608189835806846,4.62953269754484
