train set,train set size,c0,"c1,1","c1,2",rmse,kfold rmse
gov,1,8.144663542244839,-0.024609727377904587,-7.302663210810889e-09,8.300429077223043,8.325656852526281
gov,10,16.08159708083489,0.018704782662995113,-2.8670221966208788e-08,14.042301258971804,14.085975778088699
gov,25,18.271415830798443,0.2190729649032663,-8.751941027275728e-08,15.42859193972061,15.474118931971507
gov,50,19.516825159689176,1.79888115439462e-08,0.0013343429886192226,17.231954059730093,17.365940265245158
bible,1,6.2099412704014405,5.711591807847935e-06,6.095424874270602e-09,7.822930336340395,7.849223097557963
bible,10,10.356084056547324,1.1746030136743764e-08,0.00021033026136964048,12.38161988637432,12.425810507179218
bible,25,11.85169198917908,-1.2089010502278206e-09,0.2260693774470882,14.194412908659414,14.246640983717592
