train set,test set,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,flores,3.398915406274364,-3.657192353459437e-09,3.97122638156674e-05,2.7478594107784473,2.1618623493298177,6.133787937372568,6.170743512554287
gov,bible,0.0,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,14.020160145230294,1.3925598682767316e-09,0.027751725895055243,10.572170059565305,7.468981114473182,10.333643028520049,10.566099314868508
bible,flores,0.0,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,10.145753167864065,-1.1469398176742574e-09,-0.17377482910517897,7.983706011341794,6.037866885376259,7.843543646981275,7.847923232849171
bible,gov,0.0,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
