train set,test set,c0,c1,c2,c3,rmse,kfold rmse
gov,flores,6.984092721184519,0.9739034597554633,-9.338325479034339e-10,-0.35422344078663076,6.220503315121806,5.785817799324661
gov,bible,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.24917320829306,-1.5466867970836935e-09,-0.0003103125353280366,8.734585634913043e-05,10.081149463522202,10.202756813019509
bible,flores,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.535793771266086,-1.043808249777667e-09,0.18519056282770846,-0.12712808896024264,7.666157486314111,7.573995370501549
bible,gov,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
