,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[0.0],1.677450352724647,"[-1.0, -0.5, 0.0, 0.5, 1.0]",8.371355807384996,"[-1.0, -0.5, 0.0, 0.5, 1.0]",18.69940368322825
kfold,"[-1.0, -0.5, 0.5]",2.1523241908588058,[0.5],20.48176411790272,[0.5],79.51771380468439
