train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,1.6160827754036442,3.4916427497725785e-08,2.3964563318006173,8.413152869409403,8.515430597224078
1,gov,1.713680186593244,0.000461249939176343,2.469510495419362,9.645640260710188,9.713905675377228
10,flores,2.389678824564492,-2.3630424490323642e-09,1.2468334192463186,5.6981353704962725,5.618182235411913
10,bible,1.9651135396699748,-9.035763415319751e-10,2.892474845637169,13.175934008651293,13.259996408700065
10,gov,2.521003909098539,-4.1569388927771375e-10,2.811942037561605,16.961332365137725,17.310045770729996
25,flores,2.070468988071301,3.858700261538881e-09,1.8812032849388158,6.777791516794687,6.732188490805807
25,bible,2.4951617251321774,-1.8209635691693093e-09,2.7412161718504984,15.021617001124225,15.141060264101602
25,gov,2.6701791798951215,-1.3817065665106165e-09,2.8880579715325263,18.816118760379645,19.22249275507789
50,flores,3.9094840479116253,-6.622783845295425e-10,1.7030931145839312,5.116357963199846,8.437319661042993
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,6.454162057346456,-4.217981964312952e-09,2.6490744213497073,3.6160052788853143,46.43222980540711
