train set size,c0,c1,rmse,kfold rmse
1,5.165189428109109,4.255886106730261,8.12225368852963,8.127527085997091
10,13.741104102590588,-0.8914501247757838,13.552296859427084,13.563332814071728
25,14.474400022854073,1.5072943451211809,15.17583240184042,15.188037245400839
50,25.278834706124055,-11.666200054993332,17.230987466833575,17.55386848634308
