train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,2.956591601079749,-0.9758585785794514,-6.939886659231743e-09,8.695522796098787,8.922881870910478
gov,10,5.818747039031099,-0.9060209459560141,-0.35316451610419425,14.544014759216628,15.052434515625766
gov,25,7.059285231677144,-0.7780031690151813,-0.49887535360892615,15.959181310306956,16.5780267027226
gov,50,6.372446558649709,-1.1919148098665293,-7.751871197706047e-09,17.627435646040546,18.45130515882861
bible,1,1.7959322731230174,-1.196507680713128,-6.284217360283847e-09,8.04561298936668,8.012207537941315
bible,10,3.2761669216808045,-1.1714236978848034,-9.241997725535468e-09,12.672188750358647,12.558691296983174
bible,25,3.718642959282205,-1.1976139932294905,-6.448415873528561e-09,14.533540632631203,14.451818421137382
