train set size,c0,c1,c2,rmse,kfold rmse
1,1.7835999611224176,-4.307726182527003e-09,-1.7583660081631691,8.171332025476179,8.14854563003782
10,1.5737777287150012,-6.029421357132939e-09,-2.8918440352118124,13.59742999183642,13.593009511537874
25,1.6558839921836745,-2.620222625104395e-08,-3.0097346685345143,15.234030408995082,15.229546928419776
50,2.0286668449507084,-3.1762360646067926e-09,-3.132392953223772,17.325908123133928,17.57401980306265
