train set size,c0,c1,rmse,kfold rmse
1,4.721267723135227,-1.1036068289772855e-09,8.499105122078833,8.453165622002995
10,10.754125902793776,-5.119696618935107e-10,13.79120706834938,13.714144960272263
25,12.7027404910079,-7.497024386652581e-10,15.380483958159747,15.293120160624108
50,17.211910074139784,-1.3241769987099204e-09,17.392028530070842,17.986191269798628
