c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
42.059120764302044,2.1366200818953813,38.11228344221287,-413.7569004388099,447.0754184857774,18.52890917348343,13.416430895747274,-1.6576949264412904,-1.2340769413557116,-26.466324570647,5.895793259690989,4.159277385130568,4.193869630345833
