c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
3.616148138174918,23.04328280028898,-11.952403202403534,-3.6638557722909906,3.4148722996088146,-9.257232449159028,1.5987617569654817,-0.2838603488373147,-13.951588910350285,3.719095088424673,12.90795885713728,12.95273765294547
