train set,train set size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,1,flores,-3.0849032900896565,6.015068405320199,-0.724586911033515,1.8562043648134137,-15.007720715854138,-30.425954167531547,-4.545480197761608,2.984759950590143e-06,0.7802144427516712
gov,1,bible,-4.6236490785687705,0.28709844865533396,0.6686408086845452,0.5796240691707703,-3.5835251986856034,-4.051662994170775,-5.054819550374789,8.1592303907084e-05,0.28178168686728056
gov,1,gov,40.7838293070673,21.21856651825984,-12.700241547258452,11.828947449597269,-11.544929594621198,-64.89281285895186,17.778431366586283,2.7089395488976967e-05,3.5781223255542036
gov,10,flores,-24.301598010521072,-2.0023839919931534,3.288190397793116,-6.239683105344052,-14.342042819949363,-13.799966818823789,-26.427240551310966,1.2910466116116169e-05,1.437424923597603
gov,10,bible,-7.619393363047644,0.08172315406779938,0.9734038254284567,0.09397080691199833,-7.85846843493783,-8.29215598034749,-7.088052998708817,1.193616313082615e-06,0.4890473422002719
gov,10,gov,54.06579577667064,19.91430347058285,-15.033280843995774,-2.732284463099297,25.51353806524672,-33.71124778029246,13.396698134379212,8.74972584625059e-06,3.2424828146953297
gov,25,flores,-27.393352892799623,-2.4429209951459114,3.6073397907307623,-6.984440081659248,-15.072548327565542,-14.087392821184968,-31.138082172126165,7.128086687012383e-06,1.6463019222659998
gov,25,bible,-7.246727360842751,0.38050342723367947,0.6970839915910446,0.9293506170175342,-9.253702578064184,-10.180770178106183,-7.178464545991563,8.944643776616783e-06,0.5209397642205176
gov,25,gov,57.84552892485058,22.763235910578867,-15.7162986835433,-5.8936681570911595,33.75738258687288,-34.69327938816677,11.603365666980775,1.912036875010479e-05,3.3734200982949027
gov,50,flores,-1.5951199766457238,-8.187933887456744,-2.019448098398556,-7.13081191315597,-13.52730787544481,0.3233485621518324,1.4615805052508943,4.7793206812280704e-08,1.557560554668627
gov,50,bible,-1.0636516394535607,-2.377779166154339,-0.26557924700386365,-1.1175121618140382,-4.461406915975767,0.39539614886905733,0.9746108650906146,9.090805703559284e-06,0.574435809745364
gov,50,gov,28.135263501439873,16.15542341859401,-9.161869345411954,-11.088962099955191,44.638073988157174,-8.437650076570955,-25.779926464815762,1.3438800005538486e-06,6.852616319989487
bible,1,flores,-0.552445099674645,1.173299580399689,-0.2863973218252166,1.0412487200688325,-3.8897894551946033,-6.642136485151387,-1.1017739254916288,8.777324249822092e-06,0.1595391647143283
bible,1,bible,41.26651374430461,20.69452996107194,-11.22740028813486,2.1169660666166106,-1.6011850244464638,-57.71436691007666,23.46379623319829,2.011699408634888e-05,3.590221849781848
bible,1,gov,-1.0833070308343078,0.6813463161647115,-0.004131619484241314,0.3472814845261717,-2.820450736947956,-4.527596724498719,-1.0461182152655204,1.1446602819734145e-05,0.12290772976935949
bible,10,flores,-4.219798124034951,0.2955179394916619,0.4170694667345669,0.11916379510958794,-3.2314178605516943,-4.215505339903168,-5.696015531204756,2.147144308488025e-06,0.27682743731759746
bible,10,bible,53.06338317563059,20.777931812517377,-14.243328893611727,-3.0556709319333515,13.518961423766953,-47.25796155942919,24.530289187859072,9.213154506576874e-06,3.8191551920189375
bible,10,gov,-2.8159862070708184,0.7139352375590582,0.1924342661100273,0.4393348626393238,-4.379499842172467,-6.20906324472198,-3.0138397368352225,1.4357987624347998e-06,0.2345769692093397
bible,25,flores,-4.358165077365051,-0.17852686350329522,0.3577414575006373,0.34262703432136454,-3.4128732505321353,-3.1596751854178895,-6.044395104836357,1.8972874784563378e-05,0.2905134837504032
bible,25,bible,60.54994859816056,20.95098306279862,-16.552088563918335,-2.052612087466321,13.632871651641745,-48.22273111765037,28.772152694773812,6.144275929250134e-05,4.233338139959274
bible,25,gov,-4.445989555560283,0.398866022867827,0.5620598980976249,0.16848806572499858,-3.722966955289233,-4.809227105557204,-5.083415236944437,9.969992125191535e-05,0.2847776505555361
