train set,train set size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,1,flores,45.3177209880326,11.566603091362506,7.2460296818992775,3.0121676867760554,-23.086071031513413,-33.044350096238006,-13.921036759582185,1.9092802050263365e-05,1.0598958661259952
gov,1,bible,12.664321364733235,1.5988556485344743,-0.3032372180798334,1.0220084091387254,-5.370728972129041,-4.358416079347847,-13.953750471661104,0.00027089592018648175,0.37581659104807147
gov,1,gov,42.61296157727446,33.074858324695875,22.49131644296212,23.289952445996555,-18.949138963455916,-70.25342342876873,41.06826996782974,2.1763114296920606e-05,1.6638901485689999
gov,10,flores,74.50141929266788,3.6934350231188557,-0.7949696611603132,-15.332887857237731,-24.15799364839384,-13.88111315420488,-73.6644748150585,2.026964005242178e-05,2.068530653939378
gov,10,bible,24.676711239870784,2.428685518538576,0.7699240549608656,-0.4765750686250392,-12.282714605025317,-8.869427204776681,-19.646964222431084,1.1520503879515416e-05,0.6353563366775052
gov,10,gov,14.37522575170747,26.997880802372624,14.947282912529662,-6.58699207253712,34.70808547542553,-34.73298279922609,26.419367582703433,7.125673601968219e-06,1.2700815730294535
gov,25,flores,84.09337277550578,4.085680928199052,-1.6067581081356719,-17.214273696509434,-25.657274633306347,-13.965633250184608,-86.91772832859071,6.269154732571238e-06,2.3855808765430444
gov,25,bible,27.254336569620854,3.28217745130852,1.2792376560756813,1.1324974929542346,-14.449290989188142,-10.917535331270741,-20.081416415973106,1.8547097430032877e-05,0.7111891407211215
gov,25,gov,14.121742023376575,29.61008248006691,14.619376487867308,-12.63278551206021,47.15442045047741,-35.5467248044852,20.583295616704014,6.821581782570765e-05,1.2679448517820242
gov,50,flores,26.939899680707114,-10.408220941330681,5.032826982185526,-24.558134750252012,-21.705879159985724,13.148561774465135,10.776023689207785,1.727830496557144e-05,2.8221043705912767
gov,50,bible,5.929259794472268,-3.0761968865265903,0.8840998281072003,-4.7507142040243435,-6.803640815299266,3.6568046288564338,2.371706660664429,8.007530593968269e-06,0.6868505464935409
gov,50,gov,5.810472895960746,24.325919522747792,8.785844605055757,-18.122059285147024,59.70779148720198,-17.027475559587145,2.324281492612104,9.458845163672011e-07,4.585249567661617
bible,1,flores,10.200973858364977,2.599472028955309,1.5625451859515787,1.9026591507864818,-5.993791042785943,-7.211155935766111,-3.398529591800326,6.256894682459049e-08,0.2562615337644932
bible,1,bible,28.08637285569641,28.24781257002634,22.553499440430123,3.8400651262044745,-4.112227493518714,-62.411128120023164,57.75896175966337,3.126106402335445e-05,2.071410255981654
bible,1,gov,7.753935209293634,1.5871885380112347,1.017819719891433,0.5387617675426886,-4.353012558439379,-4.913875928657707,-3.0461365151045223,2.3840978962502197e-05,0.19060371867424916
bible,10,flores,15.081831255728867,1.8771414564698379,-0.17238363787145886,-0.10893229505604642,-5.130897074125227,-4.417221850101714,-15.99896350956168,3.396372425396136e-05,0.4273552906135313
bible,10,bible,18.575683985437898,27.481916202913983,21.61603374905345,-7.41494348787767,16.833424310877927,-50.10208555936708,58.41030380558755,6.86325038615903e-06,2.0867225827041467
bible,10,gov,13.46627087103129,2.2027579380589155,1.0315140803818574,0.5811834320515787,-6.799598507143965,-6.693671619204609,-8.535657996408952,3.9682877235714264e-06,0.33900338529840607
bible,25,flores,15.15160636923533,1.4771954933238638,-0.43529562190776583,0.23438334477445646,-5.528863010359615,-3.2272706882835185,-17.000502207352103,2.8258845058407365e-06,0.45634542704093883
bible,25,bible,17.75637112568607,28.54981737810353,23.885932153501905,-6.078025582723413,15.946612078889338,-50.868156342357196,68.84995210304186,1.4853035234065878e-05,2.3457544112193234
bible,25,gov,14.498088401904274,1.8551231039783993,0.049672681062609594,0.07028283257102269,-5.746670395329125,-5.133873067810348,-14.155070925729722,2.3307664808103845e-06,0.3958183789458377
