train set,test set,c0,c1,rmse,kfold rmse
gov,flores,7.532867851578165,0.1836615893366946,4.189430468042356,4.2288129644652726
gov,bible,1.3696522597237273,0.026200781475736748,1.2427048276698403,1.2517637068449878
gov,gov,24.80288904661723,0.4331756688270695,6.515053255869252,6.588222196458164
bible,flores,1.305442097591521,0.05843537364250746,0.8029003547090039,0.8104017339983642
bible,bible,18.519047671086852,0.5795238012252251,4.205971944747137,4.262316681885087
bible,gov,0.7481635768580958,0.032653040838095636,0.6627545076534834,0.6677344795349465
