train set,c0,c1,c2,rmse,kfold rmse
gov,5.63917639334054,-2.215733891752646,1.978223709313834e-09,15.070884743253536,15.688499529406672
bible,0.9712271946055783,-2.1508851701409553,-5.269235812297391e-09,12.532607284470407,12.690396410460899
