train set size,c0,c1,c2,rmse,kfold rmse
1,2.1704095717352,-8.224252852452842e-09,-2.6092454334973776,8.481227828552267,8.390186160763703
10,5.885140759264385,-9.672699870514122e-09,-5.13662811165111,13.757861066166898,13.699306421089963
25,7.028232812493333,-8.047496356055405e-09,-5.9044178554616495,15.357709083912017,15.31562110397394
50,10.701451932569094,6.423556465628668e-09,-6.958508719027611,17.410740447396133,17.98392666231079
