c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
38.63789996022994,0.00443744601991253,-96.95969245336462,14.24605802875714,51.895165796188095,0.0,0.0,0.0,0.0,0.0,0.0,4.6656790219044595,4.798513689054253
