c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
47.509465903248426,0.6708776054799033,-109.19632841362439,60.402504967936245,10.760039152587895,-16.35472232643156,2.2475483046323266,3.3735425790701696,-32.370964369477655,10.19201888785369,4.991932775987871,5.0438989829246355
