train set,test set,c0,c1,rmse,kfold rmse
gov,flores,8.278474403014886,-2.6178082363087984e-09,5.826105695316313,5.782803337449303
gov,bible,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.307751084952532,-2.876124820356125e-09,10.066774243585437,10.191851853303547
bible,flores,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,23.06623501791568,-3.633661313955547e-10,7.509820982545222,7.574568370366494
bible,gov,0.0,0.0,1.3576941236277535,1.3576941236277535
