train set,train set size,c0,c1,c2,c3,rmse,kfold rmse
gov,1,5.6903925691820305,-2.557494212261163e-09,-7.20492012297036e-06,0.001411896571701457,8.667635116724899,9.11918778094978
gov,10,13.692594322503634,3.4202459084169474e-08,-4.3250777512452326e-09,2.3635648022452844e-06,14.26615853226884,14.553964789220396
gov,25,14.96542953444284,5.633243188501355e-09,0.054352585358439724,0.018611796720195157,15.81105379126018,15.831450669974316
gov,50,17.071257027868985,-2.8345153249546908e-09,1.715070286785129e-05,3.519911482512842e-05,17.411627848147866,17.998927213075206
bible,1,3.767762829015061,-2.1143367712642844e-10,-1.9190402752626654e-05,0.00014954828385367686,8.210172629070206,8.097299104069515
bible,10,6.27859575387645,1.3350279797347415,-5.202549277675984e-10,-0.09434513697435651,12.835493976285417,12.53177902359186
bible,25,9.439957190211897,9.530610630382743e-06,3.031644928155804e-06,-6.015450918421772e-10,14.4150678499088,14.249191294417505
