train set,test set,language to,c0,c1,rmse,kfold rmse
gov,flores,ka,17.299497819601143,3.8133531866737385,0.464766814614344,1.1556796951674462
gov,flores,gu,22.57885809754443,3.771207134217777,0.06606242139839599,0.16426936811634965
gov,flores,hi,19.223874217590698,3.1853170138831897,0.24446678359688867,0.3872317104239782
gov,flores,si,12.599405828745306,2.2201920296504563,0.2180734969111723,0.3275620599185227
gov,flores,ta,10.845057658996042,2.153028885497434,0.332136814205775,0.5024187237265241
gov,bible,ka,2.1021962949391746,0.45161155141298215,0.09082074503862597,0.22583296102099312
gov,bible,gu,5.29352512109491,0.7692482922218016,0.040415892817330976,0.10050293598112464
gov,bible,hi,3.752851238681767,0.6615709714117493,0.26984130283879937,0.42470276044573224
gov,bible,si,1.4562592214967007,0.32585106637365835,0.03237002737670736,0.04994133375470407
gov,bible,ta,1.5082471660932568,0.32713061656719034,0.10828878331479662,0.17030511810794638
gov,gov,ka,40.49622284814149,7.158724702445716,1.2571196263276576,3.1259369137279687
gov,gov,gu,41.52715435383841,4.808261672812317,0.2997940886313911,0.7454571180457358
gov,gov,hi,38.07758725547997,4.507178490856993,1.1442508650579777,1.8300866259717954
gov,gov,si,51.35149113558532,7.322419020249524,1.5424066741168363,2.467434869109721
gov,gov,ta,41.9027526961432,5.488843402945045,1.0905022561009057,1.7405798032529944
bible,flores,ka,2.6086544886346714,0.5351847473430957,0.03839350290335589,0.09546875562415201
bible,flores,gu,4.788534763827141,0.7024746231919667,0.10350622434672707,0.25737455158369443
bible,flores,hi,3.1154848603277663,0.4097530242406782,0.032050763249741286,0.07969590837031648
bible,flores,si,2.1942676922222706,0.35123745018821895,0.05175311217301579,0.12868499584496687
bible,flores,ta,2.2287735091477963,0.3678945779411004,0.026719218539369816,0.06644165120057194
bible,bible,ka,31.704095673117543,4.941950727374326,0.18191706007069705,0.45235211065919034
bible,bible,gu,31.11336257189249,3.7878633613302277,0.01240990938975225,0.030858597055858014
bible,bible,hi,35.09785939871882,4.230930804704587,0.13730380749510035,0.34141806434291583
bible,bible,si,42.39836178373203,5.293187143356628,0.23367017224875952,0.581041040065161
bible,bible,ta,34.54931927070625,4.674141163233593,0.09223049998071495,0.22933947802371898
bible,gov,ka,1.150362931543763,0.2174053101205261,0.0003370649825651829,0.0008382856374752745
bible,gov,gu,3.2579192985518945,0.5267842720715641,0.007353934597408689,0.018290322277920195
bible,gov,hi,2.0878094448405937,0.26766423447589655,0.10418035430828035,0.2590535267266732
bible,gov,si,1.0291457079300161,0.1588896864655334,0.019365283942267244,0.04815349650965936
bible,gov,ta,0.9291457203334637,0.15888969054753158,0.01936528394225853,0.04815346766524845
